time(s),trig_fname18,10,11,12,13,14,15,16,17,18,trig_fname29,0.5 5.8_fname20,1.5 5.8_fname21,off off_fname22,0.5 30_fname25,0.5 55_fname27,0.5 15_fname28,0.5 off_fname29,trig_fname34,1_lpm_fname30,1.5_lpm_fname31,0.5_lpm_fname32,2_lpm_fname33,0lpm_fname34
16.66,0.032,0.0025626667,0.020616,-0.0012826667,-0.0012826667,0.00356,0.0031546667,0.002408,0.0071333333,0.002264,0.0312,-0.0237866667,-0.02504,0.0085933333,-0.0287266667,-0.0126733333,-0.0144866667,-0.0114,0.0312,0.018916,0.0164,-0.000148,0.000128,0.0326133333
16.68,0.032,0.0024346667,0.020776,-0.0013626667,-0.0013626667,0.003568,0.0030666667,0.002376,0.0071173333,0.002216,0.0312,-0.0239066667,-0.02504,0.0085733333,-0.0287866667,-0.0127133333,-0.0146066667,-0.0115,0.0312,0.018904,0.016408,-0.000152,0.000116,0.0326133333
16.7,0.032,0.0024186667,0.020744,-0.0014026667,-0.0014026667,0.003408,0.0030186667,0.002312,0.0071253333,0.002168,0.032,-0.0239866667,-0.02504,0.0085333333,-0.0288266667,-0.0127333333,-0.0147266667,-0.01168,0.0312,0.018816,0.016388,-0.000144,0.00012,0.0326133333
16.72,0.0328,0.0023546667,0.020744,-0.0013946667,-0.0013946667,0.003344,0.0030186667,0.002328,0.0069493333,0.00196,0.032,-0.0240066667,-0.0251,0.0085133333,-0.0289466667,-0.0127333333,-0.0148466667,-0.01186,0.032,0.01882,0.01632,-0.000144,0.000128,0.0326533333
16.74,0.032,0.0022506667,0.020856,-0.0014106667,-0.0014106667,0.003312,0.0030906667,0.002312,0.0068293333,0.001928,0.0328,-0.0241066667,-0.0251,0.0085133333,-0.0290466667,-0.0127733333,-0.0148666667,-0.01196,0.0328,0.01876,0.016224,-0.000136,0.00014,0.0326733333
16.76,0.032,0.0022746667,0.02088,-0.0014826667,-0.0014826667,0.00324,0.0030506667,0.002296,0.0066533333,0.002048,0.032,-0.0242066667,-0.02512,0.0084933333,-0.0291466667,-0.0128333333,-0.0149866667,-0.01202,0.032,0.018768,0.016184,-0.000136,0.000144,0.0327133333
16.78,0.032,0.0023386667,0.020736,-0.0013946667,-0.0013946667,0.00316,0.0030666667,0.0024,0.0064453333,0.002016,0.032,-0.0243266667,-0.02512,0.0084733333,-0.0292066667,-0.0128733333,-0.0150866667,-0.0121,0.0312,0.018728,0.016132,-0.000136,0.00014,0.0327533333
16.8,0.032,0.0023466667,0.020776,-0.0013946667,-0.0013946667,0.003264,0.0030346667,0.002512,0.0065333333,0.001968,0.0312,-0.0244866667,-0.02516,0.0084333333,-0.0292866667,-0.0128933333,-0.0151466667,-0.0123,0.032,0.018668,0.016088,-0.00014,0.000124,0.0327733333
16.82,0.032,0.0022506667,0.020704,-0.0012906667,-0.0012906667,0.003224,0.0030106667,0.0026,0.0064533333,0.001968,0.0312,-0.0245666667,-0.0251,0.0084333333,-0.0293666667,-0.0129133333,-0.0152266667,-0.0124,0.032,0.018572,0.01604,-0.000136,0.000124,0.0327933333
16.84,0.032,0.0023866667,0.020688,-0.0012186667,-0.0012186667,0.003064,0.0028586667,0.00252,0.0065333333,0.001912,0.0328,-0.0247066667,-0.02512,0.0084333333,-0.0293866667,-0.0129533333,-0.0153466667,-0.01252,0.032,0.018464,0.015988,-0.000132,0.000116,0.0327733333
16.86,0.032,0.0023866667,0.020816,-0.0011706667,-0.0011706667,0.002992,0.0028106667,0.002472,0.0063973333,0.001752,0.032,-0.0248066667,-0.0251,0.0084133333,-0.0294266667,-0.0129733333,-0.0154266667,-0.01264,0.032,0.018328,0.015952,-0.000144,0.000112,0.0327733333
16.88,0.032,0.0024986667,0.020848,-0.0012026667,-0.0012026667,0.002784,0.0027786667,0.002552,0.0063493333,0.001712,0.032,-0.0248866667,-0.02512,0.0084133333,-0.0295066667,-0.0129533333,-0.0154866667,-0.01278,0.032,0.018188,0.015928,-0.000132,0.000128,0.0327533333
16.9,0.032,0.0024426667,0.020824,-0.0012986667,-0.0012986667,0.002832,0.0026346667,0.002352,0.0063413333,0.001576,0.0312,-0.0249866667,-0.02516,0.0083933333,-0.0295866667,-0.0129733333,-0.0155466667,-0.01286,0.032,0.018096,0.01588,-0.000112,0.000128,0.0327333333
16.92,0.032,0.0025466667,0.020792,-0.0014746667,-0.0014746667,0.002712,0.0025866667,0.002344,0.0062213333,0.001488,0.0312,-0.0250066667,-0.02514,0.0083733333,-0.0296866667,-0.0129733333,-0.0156466667,-0.01294,0.032,0.018048,0.015832,-0.000112,0.000124,0.0327133333
16.94,0.032,0.0024986667,0.020856,-0.0015466667,-0.0015466667,0.002672,0.0025546667,0.00236,0.0062533333,0.00144,0.0312,-0.0250866667,-0.02512,0.0083733333,-0.0297266667,-0.0129933333,-0.0157266667,-0.01304,0.032,0.017956,0.0158,-0.00012,0.000116,0.0327333333
16.96,0.032,0.0023546667,0.020848,-0.0015946667,-0.0015946667,0.002648,0.0024746667,0.002296,0.0063493333,0.001408,0.032,-0.0251666667,-0.0251,0.0083733333,-0.0297666667,-0.0130133333,-0.0158066667,-0.01322,0.0312,0.017844,0.015784,-0.000108,0.000112,0.0327133333
16.98,0.032,0.0022826667,0.0208,-0.0015066667,-0.0015066667,0.00268,0.0024426667,0.002176,0.0062773333,0.001544,0.032,-0.0252666667,-0.02506,0.0083733333,-0.0298266667,-0.0130333333,-0.0158666667,-0.01328,0.032,0.017772,0.015776,-0.000116,0.000104,0.0327133333
17,0.032,0.0021706667,0.020704,-0.0014506667,-0.0014506667,0.002688,0.0025546667,0.002192,0.0062933333,0.00144,0.032,-0.0253866667,-0.02504,0.0083733333,-0.0298466667,-0.0130533333,-0.0159466667,-0.01336,0.032,0.017772,0.015768,-0.000112,0.000104,0.0327133333
17.02,0.0312,0.0021226667,0.020576,-0.0015066667,-0.0015066667,0.00268,0.0026666667,0.002264,0.0064373333,0.001408,0.032,-0.0254666667,-0.02512,0.0083533333,-0.0299266667,-0.0130533333,-0.0160466667,-0.01342,0.0312,0.017736,0.015728,-0.000104,0.000116,0.0327333333
17.04,0.032,0.0021546667,0.02048,-0.0014666667,-0.0014666667,0.002568,0.0026426667,0.002376,0.0063173333,0.001416,0.0312,-0.0255866667,-0.02512,0.0083533333,-0.0300066667,-0.0130933333,-0.0161066667,-0.01352,0.032,0.017672,0.015652,-0.000108,0.000112,0.0327733333
17.06,0.032,0.0020826667,0.02044,-0.0014026667,-0.0014026667,0.002464,0.0027866667,0.002224,0.0062693333,0.0014,0.0312,-0.0256466667,-0.02514,0.0083733333,-0.0300466667,-0.0131133333,-0.0161666667,-0.01358,0.0312,0.017716,0.015592,-0.000092,0.00012,0.0327933333
17.08,0.0328,0.0019706667,0.020424,-0.0014666667,-0.0014666667,0.00232,0.0028026667,0.002208,0.0063893333,0.001184,0.032,-0.0258066667,-0.02516,0.0083733333,-0.0301266667,-0.0131133333,-0.0162466667,-0.01366,0.032,0.017748,0.015552,-0.000092,0.00012,0.0328133333
17.1,0.032,0.0018266667,0.020344,-0.0015306667,-0.0015306667,0.00224,0.0027546667,0.002104,0.0062613333,0.00112,0.0328,-0.0258666667,-0.02518,0.0084133333,-0.0301866667,-0.0131133333,-0.0163266667,-0.01384,0.032,0.017696,0.01554,-0.00008,0.000124,0.0328333333
17.12,0.032,0.0017786667,0.020304,-0.0014666667,-0.0014666667,0.002,0.0027466667,0.002112,0.0063813333,0.001072,0.032,-0.0259266667,-0.02514,0.0084533333,-0.0302466667,-0.0131333333,-0.0163866667,-0.01394,0.032,0.017632,0.015532,-0.00008,0.000144,0.0328333333
17.14,0.032,0.0017386667,0.020264,-0.0013466667,-0.0013466667,0.001888,0.0027706667,0.001968,0.0062773333,0.000968,0.0312,-0.0260266667,-0.02516,0.0084533333,-0.0302866667,-0.0131533333,-0.0164466667,-0.01406,0.032,0.01752,0.015532,-0.000088,0.000156,0.0328533333
17.16,0.032,0.0017386667,0.020136,-0.0013146667,-0.0013146667,0.001848,0.0025626667,0.002008,0.0063413333,0.000808,0.032,-0.0261266667,-0.02516,0.0084733333,-0.0303866667,-0.0131733333,-0.0165266667,-0.0142,0.032,0.017444,0.01546,-0.000088,0.00018,0.0328733333
17.18,0.032,0.0016506667,0.020016,-0.0012906667,-0.0012906667,0.001848,0.0026106667,0.00192,0.0063333333,0.00076,0.032,-0.0262066667,-0.02518,0.0084733333,-0.0304466667,-0.0132133333,-0.0166266667,-0.01426,0.0312,0.01736,0.015448,-0.000084,0.0002,0.0329333333
17.2,0.032,0.0018106667,0.020016,-0.0013066667,-0.0013066667,0.001856,0.0026106667,0.001856,0.0062453333,0.000768,0.032,-0.0262866667,-0.0252,0.0085133333,-0.0304866667,-0.0132333333,-0.0166866667,-0.0143,0.032,0.017292,0.015364,-0.000076,0.000228,0.0329333333
17.22,0.032,0.0018266667,0.01996,-0.0013466667,-0.0013466667,0.001952,0.0026186667,0.001704,0.0063733333,0.000696,0.032,-0.0263866667,-0.0252,0.0085533333,-0.0305466667,-0.0132533333,-0.0167266667,-0.01438,0.032,0.01724,0.015364,-0.000076,0.00024,0.0329733333
17.24,0.0312,0.0018106667,0.019848,-0.0014346667,-0.0014346667,0.001984,0.0025946667,0.00172,0.0063413333,0.000648,0.032,-0.0263866667,-0.0252,0.0086133333,-0.0306266667,-0.0132333333,-0.0168066667,-0.01452,0.032,0.017152,0.015332,-0.000084,0.000256,0.0329733333
17.26,0.0312,0.0018186667,0.019624,-0.0015706667,-0.0015706667,0.00208,0.0026746667,0.001744,0.0061893333,0.000736,0.032,-0.0263866667,-0.0252,0.0086133333,-0.0306866667,-0.0132333333,-0.0168866667,-0.0147,0.032,0.017092,0.01526,-0.000084,0.000292,0.0329333333
17.28,0.032,0.0017706667,0.019664,-0.0016346667,-0.0016346667,0.001928,0.0024906667,0.001576,0.0062213333,0.000864,0.0312,-0.0265066667,-0.02514,0.0086133333,-0.0307066667,-0.0132133333,-0.0169866667,-0.01476,0.0312,0.016972,0.015212,-0.000092,0.00036,0.0329133333
17.3,0.032,0.0018106667,0.019576,-0.0016186667,-0.0016186667,0.001928,0.0022986667,0.001696,0.0061733333,0.000856,0.032,-0.0266066667,-0.02512,0.0086533333,-0.0307266667,-0.0132333333,-0.0170266667,-0.0148,0.032,0.016976,0.015144,-0.000092,0.000392,0.0328733333
17.32,0.032,0.0017626667,0.019472,-0.0016346667,-0.0016346667,0.001816,0.0023146667,0.001672,0.0061173333,0.000944,0.0328,-0.0266466667,-0.02512,0.0086933333,-0.0307866667,-0.0132733333,-0.0171266667,-0.01494,0.0312,0.016952,0.015108,-0.000108,0.00044,0.0328733333
17.34,0.032,0.0017306667,0.019464,-0.0015626667,-0.0015626667,0.001744,0.0022746667,0.00168,0.0061173333,0.001032,0.032,-0.0267066667,-0.02518,0.0087333333,-0.0308266667,-0.0133333333,-0.0172066667,-0.01504,0.032,0.01692,0.015076,-0.000108,0.000492,0.0328733333
17.36,0.0312,0.0017066667,0.019512,-0.0014666667,-0.0014666667,0.001688,0.0022986667,0.001568,0.0062373333,0.000992,0.032,-0.0268466667,-0.02518,0.0087733333,-0.0308866667,-0.0133733333,-0.0172866667,-0.01514,0.032,0.016852,0.01506,-0.00008,0.000552,0.0328333333
17.38,0.032,0.0018346667,0.01952,-0.0015146667,-0.0015146667,0.001696,0.0024106667,0.001472,0.0061333333,0.000808,0.032,-0.0270066667,-0.02514,0.0088133333,-0.0309866667,-0.0133933333,-0.0173866667,-0.0152,0.032,0.016788,0.015,-0.000084,0.000608,0.0328333333
17.4,0.032,0.0016426667,0.019464,-0.0016346667,-0.0016346667,0.00188,0.0023626667,0.001568,0.0061813333,0.000712,0.0312,-0.0270866667,-0.02514,0.0088333333,-0.0310466667,-0.0134133333,-0.0174266667,-0.01524,0.032,0.016704,0.014984,-0.000096,0.0007,0.0327933333
17.42,0.032,0.0015466667,0.019448,-0.0017786667,-0.0017786667,0.001856,0.0023146667,0.001512,0.0060773333,0.000728,0.0304,-0.0271666667,-0.02512,0.0088533333,-0.0310666667,-0.0134333333,-0.0175066667,-0.0153,0.032,0.016668,0.014932,-0.0001,0.000776,0.0327533333
17.44,0.032,0.0015626667,0.01948,-0.0016666667,-0.0016666667,0.001848,0.0024266667,0.00152,0.0062213333,0.000824,0.032,-0.0272866667,-0.02512,0.0089333333,-0.0310666667,-0.0134333333,-0.0176066667,-0.01536,0.032,0.016564,0.014916,-0.000096,0.000852,0.0327733333
17.46,0.032,0.0015866667,0.01944,-0.0016746667,-0.0016746667,0.001896,0.0025386667,0.00144,0.0062773333,0.000736,0.0328,-0.0273066667,-0.02508,0.0089733333,-0.0311066667,-0.0134533333,-0.0176866667,-0.01542,0.032,0.016464,0.014896,-0.000084,0.000944,0.0327733333
17.48,0.032,0.0014266667,0.01924,-0.0015786667,-0.0015786667,0.002,0.0026026667,0.001504,0.0064373333,0.000648,0.032,-0.0273466667,-0.02508,0.0090333333,-0.0311866667,-0.0134533333,-0.0177266667,-0.01552,0.0328,0.016388,0.014868,-0.000076,0.001036,0.0327533333
17.5,0.0312,0.0014026667,0.019248,-0.0014986667,-0.0014986667,0.001904,0.0026506667,0.00148,0.0064533333,0.00072,0.032,-0.0274066667,-0.02508,0.0090933333,-0.0312266667,-0.0134733333,-0.0177666667,-0.01564,0.032,0.016252,0.014824,-0.000072,0.001128,0.0327133333
17.52,0.032,0.0015066667,0.019168,-0.0014826667,-0.0014826667,0.001704,0.0025786667,0.00148,0.0063733333,0.000552,0.0312,-0.0274866667,-0.02504,0.0091533333,-0.0313066667,-0.0134933333,-0.0178466667,-0.01574,0.0312,0.016172,0.014792,-0.000064,0.001212,0.0326733333
17.54,0.032,0.0013946667,0.019168,-0.0014426667,-0.0014426667,0.001688,0.0025866667,0.001448,0.0063573333,0.000608,0.0312,-0.0275866667,-0.02504,0.0092133333,-0.0313466667,-0.0135333333,-0.0179266667,-0.01582,0.032,0.016176,0.01474,-0.000056,0.001288,0.0326533333
17.56,0.0312,0.0015386667,0.01928,-0.0013626667,-0.0013626667,0.00168,0.0026906667,0.001312,0.0062053333,0.000624,0.032,-0.0277066667,-0.02504,0.0092733333,-0.0313466667,-0.0135533333,-0.0180466667,-0.01592,0.032,0.01608,0.014672,-0.00006,0.00136,0.0326533333
17.58,0.032,0.0016026667,0.019136,-0.0014106667,-0.0014106667,0.00152,0.0026266667,0.00116,0.0061973333,0.000544,0.0328,-0.0277466667,-0.025,0.0093333333,-0.0313866667,-0.0135933333,-0.0180866667,-0.016,0.032,0.01608,0.014588,-0.000064,0.00144,0.0326333333
17.6,0.032,0.0015706667,0.019072,-0.0013626667,-0.0013626667,0.001512,0.0024746667,0.00112,0.0060213333,0.00036,0.0328,-0.0278466667,-0.02502,0.0093733333,-0.0314066667,-0.0136133333,-0.0182266667,-0.0161,0.032,0.016076,0.014548,-0.000068,0.001532,0.0325733333
17.62,0.0312,0.0013866667,0.018904,-0.0015466667,-0.0015466667,0.001552,0.0025546667,0.000968,0.0060293333,0.000376,0.032,-0.0279066667,-0.02502,0.0094333333,-0.0314466667,-0.0136533333,-0.0183066667,-0.01622,0.032,0.015992,0.014528,-0.000068,0.001652,0.0325533333
17.64,0.032,0.0014106667,0.018928,-0.0016826667,-0.0016826667,0.00148,0.0026026667,0.000864,0.0060293333,0.000472,0.032,-0.0279066667,-0.02504,0.0094933333,-0.0315066667,-0.0136533333,-0.0183266667,-0.0163,0.0312,0.016056,0.014444,-0.000064,0.001752,0.0325333333
17.66,0.0312,0.0014106667,0.018744,-0.0017706667,-0.0017706667,0.001632,0.0025146667,0.000904,0.0059653333,0.000384,0.0312,-0.0279866667,-0.02504,0.0095333333,-0.0315866667,-0.0136733333,-0.0183866667,-0.01638,0.032,0.016004,0.014412,-0.000064,0.001828,0.0324733333
17.68,0.032,0.0015546667,0.018632,-0.0018746667,-0.0018746667,0.001656,0.0025786667,0.0008,0.0060213333,0.000456,0.032,-0.0281266667,-0.02506,0.0095933333,-0.0316066667,-0.0136933333,-0.0184866667,-0.01642,0.0312,0.01598,0.014348,-0.000048,0.001924,0.0324733333
17.7,0.032,0.0015466667,0.01868,-0.0017706667,-0.0017706667,0.00176,0.0026186667,0.000744,0.0060613333,0.000408,0.032,-0.0282666667,-0.02504,0.0096133333,-0.0316866667,-0.0136933333,-0.0185266667,-0.01644,0.032,0.01596,0.01428,-0.000044,0.002036,0.0324333333
17.72,0.032,0.0015066667,0.018568,-0.0015706667,-0.0015706667,0.00188,0.0026666667,0.000552,0.0060853333,0.000392,0.032,-0.0283066667,-0.02502,0.0096733333,-0.0317266667,-0.0137133333,-0.0186066667,-0.01656,0.0328,0.015888,0.014248,-0.000056,0.002136,0.0323933333
17.74,0.032,0.0012746667,0.01864,-0.0016026667,-0.0016026667,0.001944,0.0025146667,0.000704,0.0060293333,0.00036,0.0312,-0.0283466667,-0.02502,0.0097333333,-0.0317466667,-0.0137333333,-0.0186866667,-0.01668,0.032,0.015924,0.014208,-0.000048,0.002268,0.0323733333
17.76,0.032,0.0012186667,0.018544,-0.0017066667,-0.0017066667,0.001952,0.0025226667,0.00088,0.0059973333,0.000256,0.0312,-0.0284866667,-0.02502,0.0097933333,-0.0317866667,-0.0137533333,-0.0187466667,-0.01672,0.0312,0.015892,0.014136,-0.000052,0.002376,0.0323933333
17.78,0.0312,0.0010666667,0.018496,-0.0017946667,-0.0017946667,0.001776,0.0023066667,0.000808,0.0060773333,0.000224,0.032,-0.0286066667,-0.02498,0.0098733333,-0.0318266667,-0.0137733333,-0.0188466667,-0.0168,0.0312,0.015908,0.014052,-0.000052,0.002484,0.0323333333
17.8,0.032,0.0010506667,0.018312,-0.0019946667,-0.0019946667,0.001744,0.0021066667,0.000832,0.0059973333,0.000128,0.0312,-0.0286666667,-0.02494,0.0099333333,-0.0318866667,-0.0137733333,-0.0189066667,-0.0168,0.032,0.015884,0.013996,-0.000044,0.002592,0.0322733333
17.82,0.032,0.0009626667,0.018256,-0.0019466667,-0.0019466667,0.001648,0.0020426667,0.000768,0.0060213333,0.000128,0.032,-0.0287866667,-0.0249,0.0099733333,-0.0319466667,-0.0137533333,-0.0189466667,-0.01692,0.032,0.015808,0.013948,-0.000036,0.002728,0.0322733333
17.84,0.0312,0.0009466667,0.018336,-0.0019626667,-0.0019626667,0.001584,0.0021386667,0.000616,0.0059253333,0.000104,0.032,-0.0288066667,-0.02486,0.0100133333,-0.0319666667,-0.0137533333,-0.0190466667,-0.01702,0.032,0.015716,0.013908,-0.000032,0.00284,0.0322333333
17.86,0.0312,0.0010186667,0.0182,-0.0019146667,-0.0019146667,0.001488,0.0019946667,0.00036,0.0059733333,0.00008,0.032,-0.0288666667,-0.02484,0.0100733333,-0.0319866667,-0.0137733333,-0.0191266667,-0.0171,0.032,0.015708,0.013888,-0.000024,0.002936,0.0322133333
17.88,0.0312,0.0011386667,0.018176,-0.0018746667,-0.0018746667,0.0016,0.0019946667,0.000344,0.0058373333,0.00004,0.032,-0.0289066667,-0.0248,0.0101333333,-0.0320466667,-0.0137933333,-0.0191466667,-0.01718,0.0312,0.015644,0.013856,-0.000028,0.003108,0.0321733333
17.9,0.032,0.0010186667,0.018184,-0.0018346667,-0.0018346667,0.00168,0.0020746667,0.000448,0.0056853333,8.04911692853E-018,0.0304,-0.0289866667,-0.0248,0.0102133333,-0.0320866667,-0.0138133333,-0.0192266667,-0.01728,0.0312,0.015552,0.013808,-0.000016,0.003248,0.0321333333
17.92,0.032,0.0009706667,0.01816,-0.0019146667,-0.0019146667,0.001696,0.0021386667,0.000504,0.0056933333,-0.000088,0.0312,-0.0290666667,-0.02474,0.0102733333,-0.0321266667,-0.0138533333,-0.0192266667,-0.01732,0.0312,0.015588,0.013788,-0.000016,0.0034,0.0321133333
17.94,0.032,0.0009866667,0.018144,-0.0019386667,-0.0019386667,0.001608,0.0022026667,0.000552,0.0057173333,-0.00004,0.032,-0.0291466667,-0.02468,0.0103333333,-0.0321866667,-0.0138933333,-0.0192866667,-0.01738,0.032,0.01558,0.01376,0.000004,0.003532,0.0320933333
17.96,0.032,0.0010026667,0.01816,-0.0019786667,-0.0019786667,0.00156,0.0022266667,0.0006,0.0057893333,8.04911692853E-018,0.0328,-0.0292266667,-0.02466,0.0104133333,-0.0321866667,-0.0138933333,-0.0193466667,-0.01746,0.032,0.015596,0.013744,0.000008,0.003688,0.0320533333
17.98,0.032,0.0009706667,0.018152,-0.0021546667,-0.0021546667,0.00164,0.0021066667,0.000584,0.0058693333,-0.00016,0.032,-0.0292866667,-0.02462,0.0104533333,-0.0322266667,-0.0139333333,-0.0194266667,-0.01754,0.032,0.015496,0.013704,0.000012,0.003804,0.0320333333
18,0.0312,0.0009226667,0.018208,-0.0021946667,-0.0021946667,0.00168,0.0021306667,0.000592,0.0059893333,-0.000032,0.0312,-0.0293666667,-0.02456,0.0105133333,-0.0322866667,-0.0139533333,-0.0194866667,-0.0176,0.0312,0.015452,0.013656,0.00002,0.003952,0.0319933333
18.02,0.032,0.0008826667,0.018176,-0.0022026667,-0.0022026667,0.00164,0.0022026667,0.00064,0.0059893333,-0.000112,0.0312,-0.0294066667,-0.02452,0.0105733333,-0.0323266667,-0.0139333333,-0.0195266667,-0.01768,0.0312,0.015396,0.01364,0.00002,0.004112,0.0319533333
18.04,0.032,0.0009626667,0.018128,-0.0022026667,-0.0022026667,0.001768,0.0021706667,0.000608,0.0058613333,-0.000096,0.032,-0.0294266667,-0.0245,0.0106533333,-0.0323666667,-0.0139733333,-0.0195466667,-0.01778,0.032,0.0154,0.013612,0.000016,0.00426,0.0318933333
18.06,0.0328,0.0010026667,0.017896,-0.0021706667,-0.0021706667,0.001776,0.0020026667,0.00044,0.0058453333,-0.000088,0.032,-0.0294866667,-0.02444,0.0107133333,-0.0323866667,-0.0139933333,-0.0196266667,-0.01782,0.032,0.015368,0.013596,0.00002,0.00442,0.0318533333
18.08,0.032,0.0011386667,0.01796,-0.0020186667,-0.0020186667,0.001632,0.0020666667,0.00048,0.0058453333,-0.000272,0.032,-0.0295466667,-0.02444,0.0107933333,-0.0324066667,-0.0140333333,-0.0197066667,-0.0179,0.032,0.015384,0.013568,0.000008,0.00458,0.0318133333
18.1,0.0312,0.0011466667,0.017856,-0.0021146667,-0.0021146667,0.00156,0.0019226667,0.00048,0.0058533333,-0.000312,0.032,-0.0296666667,-0.02442,0.0108733333,-0.0324466667,-0.0140333333,-0.0197666667,-0.018,0.032,0.015284,0.013512,-4.22296746183E-019,0.004736,0.0317733333
18.12,0.032,0.0010986667,0.017928,-0.0021546667,-0.0021546667,0.0016,0.0018826667,0.000496,0.0058213333,-0.000416,0.0312,-0.0297266667,-0.02434,0.0109133333,-0.0324866667,-0.0140533333,-0.0198266667,-0.01814,0.032,0.015204,0.01348,-4.22838847269E-019,0.004932,0.0317133333
18.14,0.032,0.0012666667,0.017912,-0.0021946667,-0.0021946667,0.00168,0.0021146667,0.000408,0.0056853333,-0.000584,0.0312,-0.0297866667,-0.0243,0.0109933333,-0.0325466667,-0.0140933333,-0.0198466667,-0.0182,0.0312,0.0151,0.013452,-4.22838847269E-019,0.005068,0.0316933333
18.16,0.032,0.0014026667,0.017744,-0.0022106667,-0.0022106667,0.001712,0.0021866667,0.00024,0.0057013333,-0.000768,0.0312,-0.0298466667,-0.02428,0.0110733333,-0.0325666667,-0.0141533333,-0.0198266667,-0.01826,0.032,0.01504,0.013432,-4.22838847269E-019,0.00526,0.0316133333
18.18,0.0328,0.0013146667,0.01752,-0.0022746667,-0.0022746667,0.001808,0.0021946667,0.000144,0.0058213333,-0.0008,0.032,-0.0299066667,-0.02422,0.0111533333,-0.0325866667,-0.0141333333,-0.0198866667,-0.0183,0.032,0.015048,0.013408,-4.22838847269E-019,0.005412,0.0315533333
18.2,0.032,0.0013706667,0.017416,-0.0024106667,-0.0024106667,0.001824,0.0021226667,0.00016,0.0058693333,-0.000816,0.032,-0.0299466667,-0.02414,0.0112333333,-0.0326666667,-0.0141533333,-0.0199066667,-0.01836,0.0328,0.015,0.013416,0.000008,0.0056,0.0314933333
18.22,0.032,0.0014666667,0.017176,-0.0024826667,-0.0024826667,0.001816,0.0021786667,-0.000016,0.0058613333,-0.00084,0.032,-0.0300266667,-0.02408,0.0113133333,-0.0327066667,-0.0141933333,-0.0199666667,-0.01846,0.0328,0.014972,0.013424,0.000012,0.005752,0.0314333333
18.24,0.032,0.0014906667,0.017176,-0.0025706667,-0.0025706667,0.001744,0.0020506667,-0.000088,0.0057973333,-0.000752,0.0312,-0.0300466667,-0.02404,0.0114133333,-0.0327466667,-0.0141933333,-0.0200066667,-0.01854,0.032,0.014896,0.013396,0.000008,0.005916,0.0313733333
18.26,0.032,0.0015546667,0.01724,-0.0025626667,-0.0025626667,0.0016,0.0021626667,-0.00016,0.0058453333,-0.000736,0.0312,-0.0301066667,-0.02402,0.0115133333,-0.0327666667,-0.0142333333,-0.0200666667,-0.01864,0.032,0.01492,0.01336,0.000016,0.006084,0.0313133333
18.28,0.032,0.0017066667,0.017312,-0.0025066667,-0.0025066667,0.001664,0.0021146667,-0.00012,0.0058133333,-0.000632,0.0312,-0.0302066667,-0.02398,0.0115933333,-0.0327866667,-0.0142533333,-0.0201266667,-0.01866,0.032,0.014952,0.013336,0.000008,0.006236,0.0312733333
18.3,0.032,0.0017706667,0.017232,-0.0025146667,-0.0025146667,0.001824,0.0020906667,-0.00008,0.0059093333,-0.000856,0.032,-0.0302866667,-0.02392,0.0116533333,-0.0328066667,-0.0142933333,-0.0201666667,-0.0187,0.032,0.014984,0.013324,0.000016,0.006408,0.0312333333
18.32,0.032,0.0016586667,0.0172,-0.0023786667,-0.0023786667,0.001744,0.0020266667,0.000032,0.0059013333,-0.001016,0.032,-0.0303066667,-0.02388,0.0116933333,-0.0328466667,-0.0143133333,-0.0201866667,-0.01884,0.032,0.014924,0.0133,0.000028,0.006592,0.0312133333
18.34,0.032,0.0016586667,0.017152,-0.0024346667,-0.0024346667,0.001784,0.0020186667,-0.000032,0.0058693333,-0.000992,0.0328,-0.0304066667,-0.02384,0.0117733333,-0.0329066667,-0.0143333333,-0.0202266667,-0.0189,0.032,0.014932,0.01326,0.000028,0.006736,0.0311533333
18.36,0.0312,0.0014746667,0.017048,-0.0023386667,-0.0023386667,0.001664,0.0019626667,-0.00016,0.0057413333,-0.000896,0.0312,-0.0304666667,-0.02378,0.0118533333,-0.0329466667,-0.0143733333,-0.0202866667,-0.01896,0.032,0.014948,0.013208,0.000044,0.00692,0.0310933333
18.38,0.032,0.0014266667,0.016992,-0.0023146667,-0.0023146667,0.001592,0.0018666667,-0.000264,0.0057253333,-0.000848,0.0312,-0.0305266667,-0.0237,0.0119133333,-0.0329866667,-0.0143933333,-0.0203266667,-0.01902,0.0312,0.014888,0.013188,0.00004,0.007092,0.0310533333
18.4,0.032,0.0015466667,0.016936,-0.0024026667,-0.0024026667,0.00156,0.0018746667,-0.000328,0.0057413333,-0.000912,0.0312,-0.0306266667,-0.02362,0.0119933333,-0.0330066667,-0.0144333333,-0.0203866667,-0.01906,0.0312,0.014864,0.01318,0.000068,0.007284,0.0310533333
18.42,0.032,0.0013946667,0.016904,-0.0025786667,-0.0025786667,0.001616,0.0017946667,-0.00028,0.0057813333,-0.000944,0.032,-0.0307266667,-0.0236,0.0120733333,-0.0330066667,-0.0144133333,-0.0204466667,-0.01908,0.0328,0.014788,0.013116,0.00008,0.007448,0.0310533333
18.44,0.032,0.0012346667,0.016904,-0.0025786667,-0.0025786667,0.001656,0.0016586667,-0.000328,0.0057093333,-0.00092,0.0328,-0.0307266667,-0.02356,0.0121733333,-0.0330666667,-0.0144333333,-0.0204866667,-0.0191,0.032,0.014748,0.0131,0.0001,0.007616,0.0310533333
